               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  62,            0.048732,             0.12614,                   0,             0.99324,             0.98057,             0.98818,             0.84211,            0.041416,            0.077271,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.048437,             0.12593,                   0,             0.99455,             0.97912,             0.99047,             0.84407,            0.041461,            0.075394,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.048507,             0.12456,                   0,             0.98683,             0.97639,             0.98994,             0.84542,            0.041563,            0.077438,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.048392,             0.12554,                   0,             0.99323,             0.97987,             0.99027,             0.85124,            0.041014,            0.074707,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.048357,             0.12663,                   0,             0.99395,             0.98001,             0.98989,             0.84856,            0.041255,            0.076035,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.048406,             0.12289,                   0,             0.99312,             0.98152,             0.99015,             0.84763,            0.041192,            0.075386,                   0,            0.007822,            0.007822,            0.007822
                  68,             0.04838,             0.12503,                   0,             0.99086,              0.9777,             0.98972,             0.85317,            0.041137,            0.075256,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.048041,             0.12465,                   0,              0.9939,             0.98033,             0.99058,             0.84952,             0.04112,            0.075462,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.048122,             0.12271,                   0,             0.99395,             0.97993,             0.98934,             0.84446,            0.041261,            0.078064,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.047974,             0.12329,                   0,             0.99408,             0.98021,             0.98948,             0.84746,            0.041215,            0.077621,                   0,             0.00769,             0.00769,             0.00769
                  72,             0.04809,             0.12371,                   0,             0.99347,             0.97985,             0.98966,             0.85135,            0.041035,            0.075737,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.047803,             0.12264,                   0,             0.99367,             0.97747,             0.98903,             0.85002,            0.041057,            0.075485,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.048588,             0.12558,                   0,             0.99467,             0.97922,             0.99024,             0.85391,            0.041028,            0.073586,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.048005,             0.12207,                   0,              0.9949,             0.97672,              0.9897,             0.85601,            0.041036,             0.07476,                   0,            0.007558,            0.007558,            0.007558
                  76,             0.04797,             0.12315,                   0,             0.99466,              0.9781,             0.98849,             0.85482,            0.040871,            0.074409,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.047972,              0.1218,                   0,             0.99456,             0.98021,               0.988,             0.85757,            0.040798,            0.074905,                   0,            0.007492,            0.007492,            0.007492
                  78,            0.048228,             0.12374,                   0,              0.9942,             0.97937,             0.98895,             0.85427,            0.041027,            0.075195,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.047926,             0.12258,                   0,             0.99061,             0.97556,             0.98726,             0.84635,            0.041165,            0.079903,                   0,            0.007426,            0.007426,            0.007426
                  80,             0.04789,             0.12367,                   0,             0.99399,              0.9814,             0.98963,             0.85753,            0.040768,            0.073608,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.048172,             0.12308,                   0,              0.9948,             0.98068,              0.9901,              0.8573,            0.040959,            0.075104,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.047702,             0.12321,                   0,             0.99563,             0.97818,             0.98783,             0.85377,            0.040951,            0.075668,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.047805,             0.11968,                   0,             0.99388,              0.9789,              0.9898,             0.85667,            0.040831,            0.074043,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.048044,             0.12256,                   0,              0.9931,             0.98068,             0.99001,             0.85668,            0.040933,            0.074707,                   0,            0.007261,            0.007261,            0.007261
                  85,             0.04773,             0.12273,                   0,             0.99221,             0.98188,             0.98893,             0.85123,             0.04093,            0.075241,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.047807,             0.12086,                   0,             0.99564,             0.98115,             0.99007,             0.85631,            0.040869,            0.073151,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.047917,             0.12366,                   0,             0.99395,             0.97897,             0.98875,             0.85458,             0.04085,              0.0746,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.047619,             0.12118,                   0,             0.99396,             0.98052,             0.99033,             0.85949,            0.040674,            0.073128,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.047789,             0.12172,                   0,             0.99605,             0.97866,             0.98769,             0.85769,            0.040743,             0.07518,                   0,            0.007096,            0.007096,            0.007096
                  90,            0.047498,             0.12063,                   0,             0.99504,             0.98042,             0.98714,             0.85251,             0.04097,            0.076187,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.048212,             0.12037,                   0,             0.99303,             0.97973,             0.98729,             0.85703,             0.04069,            0.075027,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.047671,             0.11964,                   0,             0.99334,             0.97832,             0.98629,             0.85369,            0.040782,             0.07663,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.047622,             0.11915,                   0,              0.9937,             0.97985,              0.9875,             0.85653,            0.040775,            0.075714,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.047747,             0.12111,                   0,              0.9943,             0.98009,             0.98869,             0.85688,            0.040817,            0.074242,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.047545,             0.11924,                   0,             0.99478,             0.98104,             0.98677,             0.85473,            0.040865,            0.076012,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.047734,              0.1209,                   0,             0.99515,             0.97997,             0.98857,             0.85497,            0.040982,            0.076561,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.047736,             0.12025,                   0,             0.99527,             0.97835,             0.98903,             0.85833,             0.04075,            0.074631,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.047467,             0.12032,                   0,             0.99536,             0.98068,             0.98902,             0.86112,            0.040699,            0.073593,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.047827,             0.12135,                   0,             0.99509,              0.9808,             0.98817,               0.862,            0.040537,            0.074142,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.047524,             0.11996,                   0,             0.99359,             0.97949,             0.99026,             0.85988,            0.040716,            0.072823,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.047119,             0.11938,                   0,             0.99396,             0.98069,             0.98856,             0.85504,            0.040845,            0.074181,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.047426,             0.11909,                   0,             0.99491,              0.9796,             0.98807,             0.86037,              0.0407,             0.07412,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.047361,             0.11902,                   0,              0.9954,             0.98028,             0.98916,              0.8596,            0.040729,             0.07457,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.047577,             0.11822,                   0,             0.99042,             0.98057,             0.98876,             0.85725,            0.040756,            0.075531,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.047166,             0.11773,                   0,             0.99407,             0.97925,             0.98751,             0.85829,            0.040664,             0.07489,                   0,            0.006568,            0.006568,            0.006568
                 106,            0.047603,             0.11906,                   0,             0.99519,             0.97866,             0.98769,             0.85969,            0.040747,            0.075439,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.047005,             0.11987,                   0,             0.99553,             0.98207,             0.99007,             0.86218,            0.040714,            0.072914,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.047329,              0.1173,                   0,             0.99637,             0.98139,             0.99037,             0.86425,            0.040526,            0.071457,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.047186,             0.11933,                   0,             0.99511,             0.98331,             0.98931,             0.86155,            0.040619,            0.072762,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.047153,             0.11859,                   0,             0.99522,             0.98212,             0.98973,             0.86253,            0.040592,            0.072021,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.047281,             0.11756,                   0,             0.99561,              0.9808,             0.98776,             0.86352,            0.040559,             0.07415,                   0,             0.00637,             0.00637,             0.00637
                 112,            0.047321,             0.11651,                   0,             0.99309,             0.98212,               0.987,             0.85918,            0.040587,            0.075768,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.047502,              0.1188,                   0,             0.99411,             0.98104,             0.98672,             0.85645,             0.04085,             0.07576,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.047593,             0.11989,                   0,             0.99631,             0.98057,             0.98769,             0.85559,            0.040864,            0.075485,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.047218,             0.11647,                   0,             0.99504,             0.98045,             0.98974,             0.85951,            0.040767,            0.073303,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.047226,             0.11705,                   0,             0.99436,             0.97913,             0.98885,             0.86146,              0.0406,            0.073418,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.047057,             0.11769,                   0,             0.99612,             0.97906,             0.98836,             0.86263,            0.040543,            0.073807,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.047147,             0.11787,                   0,             0.99534,             0.97937,             0.98882,              0.8633,            0.040561,            0.072937,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.046815,             0.11773,                   0,             0.99637,             0.98138,             0.99033,             0.86314,            0.040586,            0.072189,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.047179,             0.11696,                   0,             0.99407,             0.97945,             0.98901,             0.85656,            0.040885,            0.074646,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.047497,              0.1171,                   0,             0.99431,              0.9799,             0.98802,             0.86572,            0.040367,            0.073601,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.047038,             0.11675,                   0,             0.99505,             0.98226,             0.98746,             0.86285,            0.040503,            0.075073,                   0,            0.006007,            0.006007,            0.006007
                 123,            0.047289,             0.11599,                   0,             0.99633,             0.98176,             0.99032,             0.85945,            0.040745,            0.073051,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.047031,             0.11634,                   0,             0.99666,             0.98104,             0.99046,             0.86341,            0.040599,            0.071701,                   0,            0.005941,            0.005941,            0.005941
                 125,             0.04694,             0.11674,                   0,             0.99528,              0.9813,              0.9889,             0.86633,            0.040418,            0.072693,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.046672,             0.11642,                   0,             0.99601,             0.98092,             0.99036,             0.86787,             0.04033,            0.071434,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.046972,             0.11621,                   0,             0.99265,             0.98162,             0.99063,             0.86409,            0.040593,            0.072533,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.046753,             0.11722,                   0,             0.99238,             0.98247,             0.99093,             0.86526,            0.040482,            0.071907,                   0,            0.005809,            0.005809,            0.005809
                 129,            0.047159,             0.11623,                   0,             0.99589,             0.98323,             0.99094,             0.86652,            0.040403,            0.071915,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.046841,             0.11565,                   0,             0.99467,             0.98402,             0.99068,             0.86805,            0.040392,            0.071754,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.046786,             0.11576,                   0,             0.99453,             0.97997,             0.99025,             0.86751,            0.040471,            0.071999,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.047074,             0.11456,                   0,             0.99779,             0.97961,             0.99081,             0.86589,            0.040546,            0.071884,                   0,            0.005677,            0.005677,            0.005677
                 133,             0.04728,             0.11652,                   0,             0.99649,             0.98201,             0.99033,             0.86332,            0.040592,            0.071823,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.046771,             0.11613,                   0,             0.99577,             0.98137,             0.99009,               0.865,            0.040501,             0.07225,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.046717,             0.11603,                   0,             0.99576,             0.98053,             0.98969,             0.86627,            0.040528,            0.072388,                   0,            0.005578,            0.005578,            0.005578
                 136,            0.046887,             0.11464,                   0,             0.99528,             0.97967,             0.98807,              0.8631,            0.040556,            0.074585,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.046896,             0.11536,                   0,             0.99577,             0.97961,             0.98787,             0.86622,            0.040369,             0.07383,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.046512,              0.1157,                   0,             0.99503,             0.97958,             0.98817,             0.86216,            0.040613,            0.074539,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.046646,             0.11385,                   0,             0.99589,             0.98138,             0.98867,              0.8649,             0.04049,            0.073936,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.046667,             0.11631,                   0,             0.99516,             0.98046,             0.98854,             0.86099,             0.04068,            0.074425,                   0,            0.005413,            0.005413,            0.005413
                 141,            0.046878,             0.11483,                   0,             0.99492,             0.98081,             0.98833,             0.86242,            0.040616,            0.074348,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.046379,             0.11512,                   0,             0.99577,             0.98136,             0.98881,             0.86434,            0.040533,            0.073166,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.046271,             0.11276,                   0,             0.99564,             0.98017,             0.98826,             0.86461,            0.040526,            0.074142,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.046313,             0.11641,                   0,             0.99551,             0.97985,             0.98807,             0.86289,             0.04063,            0.075272,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.046524,             0.11414,                   0,             0.99516,             0.98053,             0.98859,             0.86428,            0.040491,            0.073845,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.046451,             0.11532,                   0,             0.99576,             0.98009,             0.98912,             0.86457,            0.040459,            0.072739,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.046714,             0.11582,                   0,              0.9955,             0.98271,             0.98958,             0.86646,            0.040404,            0.072266,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.046811,             0.11409,                   0,             0.99505,             0.98205,             0.98989,             0.86696,            0.040434,             0.07193,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.046913,             0.11589,                   0,             0.99504,               0.981,             0.98952,             0.86651,            0.040442,            0.071732,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.046511,             0.11475,                   0,             0.99551,             0.98223,             0.98878,             0.86343,            0.040425,            0.073288,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.046396,             0.11404,                   0,             0.99511,             0.98235,             0.98792,             0.86459,            0.040438,            0.074066,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.046167,             0.11409,                   0,              0.9965,             0.98176,             0.98804,             0.86613,            0.040454,            0.073891,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.045967,             0.11364,                   0,             0.99548,              0.9808,             0.98896,             0.86686,            0.040366,            0.072433,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.046442,             0.11378,                   0,             0.99649,             0.98077,             0.98861,             0.86684,            0.040385,            0.073074,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.046543,             0.11303,                   0,             0.99649,             0.98039,             0.98868,             0.86723,             0.04041,            0.073151,                   0,            0.004918,            0.004918,            0.004918
                 156,            0.046291,              0.1125,                   0,             0.99552,             0.97924,             0.98849,             0.86592,             0.04047,            0.073868,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.046453,              0.1118,                   0,             0.99565,             0.97925,             0.98826,             0.86371,             0.04055,            0.074036,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.046266,             0.11224,                   0,             0.99477,             0.98021,             0.98804,             0.86477,             0.04048,            0.074501,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.046419,             0.11345,                   0,             0.99528,             0.97972,             0.98772,             0.86581,            0.040426,            0.074707,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.046803,             0.11299,                   0,             0.99609,             0.98068,             0.98799,             0.86449,            0.040523,            0.075043,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.045962,             0.11193,                   0,             0.99613,             0.98164,             0.98764,             0.86472,            0.040474,             0.07534,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.046351,             0.11449,                   0,               0.996,             0.98064,             0.98756,             0.86373,            0.040513,            0.075165,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.046284,              0.1129,                   0,             0.99601,             0.98131,             0.98788,             0.86496,             0.04045,            0.074432,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.046478,             0.11264,                   0,             0.99504,             0.98104,             0.98813,             0.86498,            0.040466,            0.074333,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.046242,              0.1113,                   0,             0.99504,             0.98146,             0.98811,             0.86514,            0.040456,            0.074471,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.046365,             0.11383,                   0,               0.994,             0.98057,             0.98786,              0.8653,            0.040428,            0.074577,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.045912,             0.11177,                   0,             0.99521,             0.98045,             0.98805,             0.86558,            0.040521,             0.07415,                   0,            0.004522,            0.004522,            0.004522
                 168,             0.04639,             0.11261,                   0,             0.99504,             0.98057,             0.98789,             0.86557,            0.040468,            0.074196,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.046398,             0.11199,                   0,              0.9954,             0.98044,             0.98886,             0.86715,            0.040431,            0.073166,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.045915,              0.1118,                   0,             0.99529,             0.98162,             0.98911,             0.86756,            0.040427,            0.072708,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.045797,             0.11337,                   0,             0.99517,             0.98177,             0.98986,             0.86714,            0.040456,            0.071388,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.045772,             0.11099,                   0,             0.99593,             0.98176,             0.98987,             0.86753,            0.040405,            0.071495,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.045796,             0.11099,                   0,             0.99641,              0.9839,             0.99016,             0.86772,            0.040476,            0.071472,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.046264,             0.11307,                   0,             0.99436,             0.98402,             0.99074,             0.86787,            0.040496,            0.071945,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.046111,             0.11141,                   0,             0.99504,             0.98188,             0.98994,              0.8663,            0.040557,            0.072456,                   0,            0.004258,            0.004258,            0.004258
